departamento_residencia,provincia_residencia,anio_min,evento,grupo_etario,sepi_min,cantidad
Libertador Grl. San Martín,Misiones,2024,Dengue,Mayores de 65 años,9,2
Libertador Grl. San Martín,Misiones,2024,Dengue,De 20 a 24 años,13,2
Libertador Grl. San Martín,Misiones,2024,Dengue,De 25 a 34 años,17,3
Libertador Grl. San Martín,Misiones,2024,Dengue,De 25 a 34 años,2,5
Montecarlo,Misiones,2024,Dengue,Neonato (hasta 28 días),10,1
Montecarlo,Misiones,2024,Dengue,De 35 a 44 años,4,9
Montecarlo,Misiones,2024,Dengue,De 45 a 65 años,4,14
Montecarlo,Misiones,2024,Dengue,De 13 a 24 meses,4,1
Montecarlo,Misiones,2024,Dengue,De 5 a 9 años,5,1
Montecarlo,Misiones,2024,Dengue,De 10 a 14 años,9,4
Montecarlo,Misiones,2024,Dengue,De 15 a 19 años,4,4
Montecarlo,Misiones,2024,Dengue,De 25 a 34 años,11,5
Montecarlo,Misiones,2024,Dengue,De 25 a 34 años,4,11
Montecarlo,Misiones,2024,Dengue,De 25 a 34 años,8,23
Oberá,Misiones,2024,Dengue,De 35 a 44 años,13,20
Oberá,Misiones,2024,Dengue,De 35 a 44 años,8,46
Oberá,Misiones,2024,Dengue,De 5 a 9 años,10,5
Oberá,Misiones,2024,Dengue,De 5 a 9 años,4,3
Oberá,Misiones,2024,Dengue,De 10 a 14 años,16,6
Oberá,Misiones,2024,Dengue,De 10 a 14 años,17,18
Oberá,Misiones,2024,Dengue,De 10 a 14 años,5,9
Oberá,Misiones,2024,Dengue,De 15 a 19 años,4,16
Oberá,Misiones,2024,Dengue,De 25 a 34 años,11,7
San Ignacio,Misiones,2024,Dengue,De 35 a 44 años,2,1
San Ignacio,Misiones,2024,Dengue,De 35 a 44 años,6,8
San Ignacio,Misiones,2024,Dengue,De 5 a 9 años,6,1
San Ignacio,Misiones,2024,Dengue,De 10 a 14 años,12,1
San Ignacio,Misiones,2024,Dengue,De 20 a 24 años,10,7
San Ignacio,Misiones,2024,Dengue,De 25 a 34 años,5,5
San Ignacio,Misiones,2024,Dengue,De 25 a 34 años,7,14
San Javier,Misiones,2024,Dengue,De 20 a 24 años,9,1
San Pedro,Misiones,2024,Dengue,De 35 a 44 años,20,1
San Pedro,Misiones,2024,Dengue,De 45 a 65 años,2,1
San Pedro,Misiones,2024,Dengue,De 45 a 65 años,5,4
San Pedro,Misiones,2024,Dengue,Mayores de 65 años,12,2
San Pedro,Misiones,2024,Dengue,Posneonato (29 hasta 365 días),18,1
San Pedro,Misiones,2024,Dengue,De 5 a 9 años,19,1
San Pedro,Misiones,2024,Dengue,De 5 a 9 años,3,1
San Pedro,Misiones,2024,Dengue,De 10 a 14 años,11,3
San Pedro,Misiones,2024,Dengue,De 15 a 19 años,5,1
25 de Mayo,Misiones,2024,Dengue,De 45 a 65 años,5,1
25 de Mayo,Misiones,2024,Dengue,De 20 a 24 años,18,1
Confluencia,Neuquén,2024,Dengue,De 35 a 44 años,14,4
Confluencia,Neuquén,2024,Dengue,De 35 a 44 años,18,1
Confluencia,Neuquén,2024,Dengue,De 25 a 34 años,3,2
Confluencia,Neuquén,2024,Dengue,De 25 a 34 años,6,2
Huiliches,Neuquén,2024,Dengue,De 45 a 65 años,1,1
Huiliches,Neuquén,2024,Dengue,De 25 a 34 años,14,1
Lácar,Neuquén,2024,Dengue,De 35 a 44 años,12,1
Lácar,Neuquén,2024,Dengue,De 5 a 9 años,12,1
Los Lagos,Neuquén,2024,Dengue,De 45 a 65 años,19,1
Pehuenches,Neuquén,2024,Dengue,De 15 a 19 años,14,1
Pehuenches,Neuquén,2024,Dengue,De 20 a 24 años,15,1
Zapala,Neuquén,2024,Dengue,De 45 a 65 años,14,1
Adolfo Alsina,Río Negro,2024,Dengue,De 35 a 44 años,3,1
Avellaneda,Río Negro,2024,Dengue,De 25 a 34 años,15,1
Bariloche,Río Negro,2024,Dengue,De 35 a 44 años,16,1
Bariloche,Río Negro,2024,Dengue,De 45 a 65 años,17,1
General Roca,Río Negro,2024,Dengue,De 45 a 65 años,14,3
General Roca,Río Negro,2024,Dengue,De 45 a 65 años,15,1
General Roca,Río Negro,2024,Dengue,De 20 a 24 años,2,1
San Antonio,Río Negro,2024,Dengue,De 25 a 34 años,11,1
Anta,Salta,2024,Dengue,De 35 a 44 años,16,31
Anta,Salta,2024,Dengue,De 35 a 44 años,19,13
Anta,Salta,2024,Dengue,De 45 a 65 años,16,42
Anta,Salta,2024,Dengue,Mayores de 65 años,9,17
Anta,Salta,2024,Dengue,De 13 a 24 meses,5,1
Anta,Salta,2024,Dengue,De 2 a 4 años,10,6
Anta,Salta,2024,Dengue,De 2 a 4 años,11,12
Anta,Salta,2024,Dengue,De 2 a 4 años,8,1
Anta,Salta,2024,Dengue,De 5 a 9 años,20,6
Anta,Salta,2024,Dengue,De 10 a 14 años,8,20
Anta,Salta,2024,Dengue,De 15 a 19 años,19,5
Anta,Salta,2024,Dengue,De 25 a 34 años,17,19
Anta,Salta,2024,Dengue,De 25 a 34 años,22,5
Cachi,Salta,2024,Dengue,De 15 a 19 años,16,1
Cachi,Salta,2024,Dengue,De 25 a 34 años,15,1
Cafayate,Salta,2024,Dengue,De 35 a 44 años,11,9
Cafayate,Salta,2024,Dengue,De 45 a 65 años,11,5
Cafayate,Salta,2024,Dengue,Mayores de 65 años,7,7
Cafayate,Salta,2024,Dengue,De 15 a 19 años,10,6
La Rioja Capital,La Rioja,2024,Dengue,De 20 a 24 años,17,114
La Rioja Capital,La Rioja,2024,Dengue,De 20 a 24 años,19,27
La Rioja Capital,La Rioja,2024,Dengue,De 20 a 24 años,9,11
La Rioja Capital,La Rioja,2024,Dengue,De 25 a 34 años,1,1
La Rioja Capital,La Rioja,2024,Dengue,De 25 a 34 años,10,67
La Rioja Capital,La Rioja,2024,Dengue,De 25 a 34 años,11,114
La Rioja Capital,La Rioja,2024,Dengue,De 25 a 34 años,8,7
Castro Barros,La Rioja,2024,Dengue,De 45 a 65 años,15,3
Castro Barros,La Rioja,2024,Dengue,De 45 a 65 años,16,1
Castro Barros,La Rioja,2024,Dengue,De 45 a 65 años,17,1
Castro Barros,La Rioja,2024,Dengue,Mayores de 65 años,15,1
Castro Barros,La Rioja,2024,Dengue,De 20 a 24 años,13,1
Castro Barros,La Rioja,2024,Dengue,De 25 a 34 años,6,1
Coronel Felipe Varela,La Rioja,2024,Dengue,De 35 a 44 años,11,1
Coronel Felipe Varela,La Rioja,2024,Dengue,De 45 a 65 años,16,1
Coronel Felipe Varela,La Rioja,2024,Dengue,Mayores de 65 años,14,1
Coronel Felipe Varela,La Rioja,2024,Dengue,De 20 a 24 años,13,2
Chamical,La Rioja,2024,Dengue,Neonato (hasta 28 días),17,1
Chamical,La Rioja,2024,Dengue,De 35 a 44 años,10,1
Chamical,La Rioja,2024,Dengue,De 45 a 65 años,17,2
Chamical,La Rioja,2024,Dengue,De 5 a 9 años,17,1
Chamical,La Rioja,2024,Dengue,De 15 a 19 años,15,1
Chilecito,La Rioja,2024,Dengue,De 35 a 44 años,18,1
Chilecito,La Rioja,2024,Dengue,De 35 a 44 años,20,1
Chilecito,La Rioja,2024,Dengue,Mayores de 65 años,4,1
Chilecito,La Rioja,2024,Dengue,De 10 a 14 años,15,2
Chilecito,La Rioja,2024,Dengue,De 20 a 24 años,12,3
Chilecito,La Rioja,2024,Dengue,De 20 a 24 años,15,3
Famatina,La Rioja,2024,Dengue,De 15 a 19 años,7,1
Famatina,La Rioja,2024,Dengue,De 25 a 34 años,17,1
General Belgrano,La Rioja,2024,Dengue,De 35 a 44 años,13,3
General Belgrano,La Rioja,2024,Dengue,De 45 a 65 años,11,1
General Juan F. Quiroga,La Rioja,2024,Dengue,De 10 a 14 años,13,1
General Juan F. Quiroga,La Rioja,2024,Dengue,De 15 a 19 años,12,1
General Lamadrid,La Rioja,2024,Dengue,De 35 a 44 años,13,4
General Lamadrid,La Rioja,2024,Dengue,De 25 a 34 años,14,1
General Ocampo,La Rioja,2024,Dengue,De 35 a 44 años,18,2
General Ocampo,La Rioja,2024,Dengue,De 10 a 14 años,16,1
General Ocampo,La Rioja,2024,Dengue,De 20 a 24 años,15,1
General Ocampo,La Rioja,2024,Dengue,De 25 a 34 años,13,1
General San Martín,La Rioja,2024,Dengue,Mayores de 65 años,14,2
Vinchina,La Rioja,2024,Dengue,De 25 a 34 años,13,3
Independencia,La Rioja,2024,Dengue,De 5 a 9 años,13,1
Independencia,La Rioja,2024,Dengue,De 10 a 14 años,16,1
Independencia,La Rioja,2024,Dengue,De 15 a 19 años,13,9
Independencia,La Rioja,2024,Dengue,De 20 a 24 años,9,1
Independencia,La Rioja,2024,Dengue,De 25 a 34 años,10,1
Rosario Vera Peñaloza,La Rioja,2024,Dengue,De 45 a 65 años,11,1
Rosario Vera Peñaloza,La Rioja,2024,Dengue,De 5 a 9 años,14,1
Rosario Vera Peñaloza,La Rioja,2024,Dengue,De 15 a 19 años,12,3
Rosario Vera Peñaloza,La Rioja,2024,Dengue,De 20 a 24 años,16,1
San Blas de los Sauces,La Rioja,2024,Dengue,De 20 a 24 años,11,1
Sanagasta,La Rioja,2024,Dengue,De 45 a 65 años,19,1
La Rioja Capital,La Rioja,2024,Dengue,De 35 a 44 años,1,1
La Rioja Capital,La Rioja,2024,Dengue,De 45 a 65 años,16,164
La Rioja Capital,La Rioja,2024,Dengue,De 45 a 65 años,5,4
La Rioja Capital,La Rioja,2024,Dengue,Mayores de 65 años,14,107
La Rioja Capital,La Rioja,2024,Dengue,Mayores de 65 años,21,1
La Rioja Capital,La Rioja,2024,Dengue,Mayores de 65 años,9,3
La Rioja Capital,La Rioja,2024,Dengue,Posneonato (29 hasta 365 días),17,3
La Rioja Capital,La Rioja,2024,Dengue,De 2 a 4 años,16,41
La Rioja Capital,La Rioja,2024,Dengue,De 2 a 4 años,21,3
La Rioja Capital,La Rioja,2024,Dengue,De 5 a 9 años,17,104
La Rioja Capital,La Rioja,2024,Dengue,De 5 a 9 años,20,16
La Rioja Capital,La Rioja,2024,Dengue,De 10 a 14 años,11,43
La Rioja Capital,La Rioja,2024,Dengue,De 10 a 14 años,12,107
La Rioja Capital,La Rioja,2024,Dengue,De 15 a 19 años,21,10
La Rioja Capital,La Rioja,2024,Dengue,De 15 a 19 años,5,1
La Rioja Capital,La Rioja,2024,Dengue,De 20 a 24 años,8,8
La Rioja Capital,La Rioja,2024,Dengue,De 25 a 34 años,5,6
Castro Barros,La Rioja,2024,Dengue,De 35 a 44 años,12,2
Castro Barros,La Rioja,2024,Dengue,De 35 a 44 años,15,3
Castro Barros,La Rioja,2024,Dengue,De 10 a 14 años,14,1
Castro Barros,La Rioja,2024,Dengue,De 10 a 14 años,20,1
Castro Barros,La Rioja,2024,Dengue,De 20 a 24 años,12,1
Coronel Felipe Varela,La Rioja,2024,Dengue,De 45 a 65 años,12,2
Coronel Felipe Varela,La Rioja,2024,Dengue,De 20 a 24 años,15,3
Coronel Felipe Varela,La Rioja,2024,Dengue,De 25 a 34 años,8,1
Chamical,La Rioja,2024,Dengue,De 35 a 44 años,17,1
Chamical,La Rioja,2024,Dengue,De 45 a 65 años,13,19
Chamical,La Rioja,2024,Dengue,Mayores de 65 años,13,10
Chamical,La Rioja,2024,Dengue,De 15 a 19 años,11,1
Chamical,La Rioja,2024,Dengue,De 20 a 24 años,14,1
Chamical,La Rioja,2024,Dengue,De 25 a 34 años,11,3
Chamical,La Rioja,2024,Dengue,De 25 a 34 años,12,5
Chilecito,La Rioja,2024,Dengue,De 45 a 65 años,16,2
Chilecito,La Rioja,2024,Dengue,Mayores de 65 años,18,1
Chilecito,La Rioja,2024,Dengue,De 15 a 19 años,16,4
Chilecito,La Rioja,2024,Dengue,De 20 a 24 años,13,5
Famatina,La Rioja,2024,Dengue,De 35 a 44 años,16,1
General Angel V. Peñaloza,La Rioja,2024,Dengue,Mayores de 65 años,15,1
General Angel V. Peñaloza,La Rioja,2024,Dengue,De 10 a 14 años,15,1
General Angel V. Peñaloza,La Rioja,2024,Dengue,De 25 a 34 años,13,3
General Belgrano,La Rioja,2024,Dengue,De 35 a 44 años,14,1
General Juan F. Quiroga,La Rioja,2024,Dengue,De 35 a 44 años,14,1
General Juan F. Quiroga,La Rioja,2024,Dengue,De 35 a 44 años,18,1
General Juan F. Quiroga,La Rioja,2024,Dengue,De 15 a 19 años,17,1
General Juan F. Quiroga,La Rioja,2024,Dengue,De 20 a 24 años,12,1
General Ocampo,La Rioja,2024,Dengue,De 35 a 44 años,13,1
General Ocampo,La Rioja,2024,Dengue,De 25 a 34 años,15,2
General San Martín,La Rioja,2024,Dengue,De 45 a 65 años,10,1
Independencia,La Rioja,2024,Dengue,De 45 a 65 años,20,1
Independencia,La Rioja,2024,Dengue,De 25 a 34 años,16,1
Rosario Vera Peñaloza,La Rioja,2024,Dengue,De 35 a 44 años,12,2
Rosario Vera Peñaloza,La Rioja,2024,Dengue,De 45 a 65 años,16,1
Rosario Vera Peñaloza,La Rioja,2024,Dengue,De 45 a 65 años,17,1
Iguazú,Misiones,2024,Dengue,De 5 a 9 años,21,1
Iguazú,Misiones,2024,Dengue,De 10 a 14 años,10,10
Iguazú,Misiones,2024,Dengue,De 10 a 14 años,11,13
Iguazú,Misiones,2024,Dengue,De 15 a 19 años,19,1
Iguazú,Misiones,2024,Dengue,De 15 a 19 años,2,1
Iguazú,Misiones,2024,Dengue,De 15 a 19 años,21,1
Iguazú,Misiones,2024,Dengue,De 15 a 19 años,3,3
Iguazú,Misiones,2024,Dengue,De 15 a 19 años,5,15
Iguazú,Misiones,2024,Dengue,De 15 a 19 años,6,19
Iguazú,Misiones,2024,Dengue,De 15 a 19 años,7,8
Iguazú,Misiones,2024,Dengue,De 20 a 24 años,13,9
Iguazú,Misiones,2024,Dengue,De 20 a 24 años,4,26
Iguazú,Misiones,2024,Dengue,De 25 a 34 años,17,23
Iguazú,Misiones,2024,Dengue,De 25 a 34 años,21,3
Leandro N. Alem,Misiones,2024,Dengue,De 35 a 44 años,6,1
Leandro N. Alem,Misiones,2024,Dengue,De 45 a 65 años,4,2
Leandro N. Alem,Misiones,2024,Dengue,De 10 a 14 años,15,3
Leandro N. Alem,Misiones,2024,Dengue,De 20 a 24 años,12,2
Libertador Grl. San Martín,Misiones,2024,Dengue,De 35 a 44 años,15,6
Libertador Grl. San Martín,Misiones,2024,Dengue,De 35 a 44 años,18,3
Libertador Grl. San Martín,Misiones,2024,Dengue,De 45 a 65 años,16,1
Libertador Grl. San Martín,Misiones,2024,Dengue,Mayores de 65 años,18,1
Libertador Grl. San Martín,Misiones,2024,Dengue,De 13 a 24 meses,5,1
Libertador Grl. San Martín,Misiones,2024,Dengue,De 5 a 9 años,15,7
Libertador Grl. San Martín,Misiones,2024,Dengue,De 10 a 14 años,1,3
Libertador Grl. San Martín,Misiones,2024,Dengue,De 15 a 19 años,16,7
Libertador Grl. San Martín,Misiones,2024,Dengue,De 15 a 19 años,5,3
Libertador Grl. San Martín,Misiones,2024,Dengue,De 20 a 24 años,5,5
Libertador Grl. San Martín,Misiones,2024,Dengue,De 25 a 34 años,16,3
Libertador Grl. San Martín,Misiones,2024,Dengue,De 25 a 34 años,5,4
Libertador Grl. San Martín,Misiones,2024,Dengue,De 25 a 34 años,6,7
Montecarlo,Misiones,2024,Dengue,De 35 a 44 años,13,3
Montecarlo,Misiones,2024,Dengue,De 45 a 65 años,13,2
Montecarlo,Misiones,2024,Dengue,De 45 a 65 años,7,28
Montecarlo,Misiones,2024,Dengue,Mayores de 65 años,5,2
Montecarlo,Misiones,2024,Dengue,Mayores de 65 años,7,15
Montecarlo,Misiones,2024,Dengue,De 5 a 9 años,7,7
Montecarlo,Misiones,2024,Dengue,De 10 a 14 años,15,1
Montecarlo,Misiones,2024,Dengue,De 10 a 14 años,2,3
Montecarlo,Misiones,2024,Dengue,De 10 a 14 años,3,3
Montecarlo,Misiones,2024,Dengue,De 15 a 19 años,13,2
Montecarlo,Misiones,2024,Dengue,De 20 a 24 años,1,3
Oberá,Misiones,2024,Dengue,De 35 a 44 años,10,11
Oberá,Misiones,2024,Dengue,Mayores de 65 años,13,6
Oberá,Misiones,2024,Dengue,Mayores de 65 años,6,11
Oberá,Misiones,2024,Dengue,Mayores de 65 años,7,15
Oberá,Misiones,2024,Dengue,De 10 a 14 años,2,4
Oberá,Misiones,2024,Dengue,De 20 a 24 años,1,2
Oberá,Misiones,2024,Dengue,De 20 a 24 años,18,20
Oberá,Misiones,2024,Dengue,De 20 a 24 años,9,17
Oberá,Misiones,2024,Dengue,De 25 a 34 años,4,34
San Ignacio,Misiones,2024,Dengue,De 35 a 44 años,16,6
San Ignacio,Misiones,2024,Dengue,De 35 a 44 años,17,1
San Ignacio,Misiones,2024,Dengue,De 35 a 44 años,3,1
Misiones Capital,Misiones,2024,Dengue,De 35 a 44 años,4,77
Misiones Capital,Misiones,2024,Dengue,De 45 a 65 años,3,88
Misiones Capital,Misiones,2024,Dengue,De 45 a 65 años,5,103
Misiones Capital,Misiones,2024,Dengue,De 45 a 65 años,6,111
Misiones Capital,Misiones,2024,Dengue,De 45 a 65 años,7,88
Misiones Capital,Misiones,2024,Dengue,Mayores de 65 años,1,42
Misiones Capital,Misiones,2024,Dengue,Mayores de 65 años,12,22
Misiones Capital,Misiones,2024,Dengue,De 13 a 24 meses,17,3
Misiones Capital,Misiones,2024,Dengue,De 13 a 24 meses,3,1
Misiones Capital,Misiones,2024,Dengue,De 2 a 4 años,2,8
Misiones Capital,Misiones,2024,Dengue,De 5 a 9 años,15,10
Misiones Capital,Misiones,2024,Dengue,De 5 a 9 años,19,2
Misiones Capital,Misiones,2024,Dengue,De 5 a 9 años,2,35
Misiones Capital,Misiones,2024,Dengue,De 5 a 9 años,21,2
Misiones Capital,Misiones,2024,Dengue,De 5 a 9 años,9,7
Misiones Capital,Misiones,2024,Dengue,De 10 a 14 años,10,14
Misiones Capital,Misiones,2024,Dengue,De 10 a 14 años,8,19
Misiones Capital,Misiones,2024,Dengue,De 15 a 19 años,18,11
Misiones Capital,Misiones,2024,Dengue,De 15 a 19 años,19,3
Misiones Capital,Misiones,2024,Dengue,De 15 a 19 años,9,21
Misiones Capital,Misiones,2024,Dengue,De 25 a 34 años,16,62
Misiones Capital,Misiones,2024,Dengue,De 25 a 34 años,19,16
Concepción,Misiones,2024,Dengue,De 45 a 65 años,13,7
Concepción,Misiones,2024,Dengue,De 5 a 9 años,10,2
Concepción,Misiones,2024,Dengue,De 5 a 9 años,8,1
Concepción,Misiones,2024,Dengue,De 10 a 14 años,16,2
Concepción,Misiones,2024,Dengue,De 20 a 24 años,14,6
Concepción,Misiones,2024,Dengue,De 20 a 24 años,15,8
Eldorado,Misiones,2024,Dengue,De 35 a 44 años,15,14
Eldorado,Misiones,2024,Dengue,De 35 a 44 años,18,1
Eldorado,Misiones,2024,Dengue,De 45 a 65 años,10,54
Eldorado,Misiones,2024,Dengue,De 45 a 65 años,4,18
Eldorado,Misiones,2024,Dengue,De 45 a 65 años,8,85
Eldorado,Misiones,2024,Dengue,Mayores de 65 años,4,10
Eldorado,Misiones,2024,Dengue,Posneonato (29 hasta 365 días),8,2
Eldorado,Misiones,2024,Dengue,De 13 a 24 meses,10,2
Eldorado,Misiones,2024,Dengue,De 13 a 24 meses,11,1
Eldorado,Misiones,2024,Dengue,De 13 a 24 meses,8,3
Eldorado,Misiones,2024,Dengue,De 2 a 4 años,10,11
Eldorado,Misiones,2024,Dengue,De 5 a 9 años,4,3
Eldorado,Misiones,2024,Dengue,De 10 a 14 años,14,13
Eldorado,Misiones,2024,Dengue,De 10 a 14 años,3,6
Eldorado,Misiones,2024,Dengue,De 15 a 19 años,8,41
Eldorado,Misiones,2024,Dengue,De 20 a 24 años,1,3
Eldorado,Misiones,2024,Dengue,De 25 a 34 años,12,28
Eldorado,Misiones,2024,Dengue,De 25 a 34 años,8,64
General Manuel Belgrano,Misiones,2024,Dengue,De 35 a 44 años,17,3
General Manuel Belgrano,Misiones,2024,Dengue,De 45 a 65 años,26,1
General Manuel Belgrano,Misiones,2024,Dengue,De 20 a 24 años,5,2
General Manuel Belgrano,Misiones,2024,Dengue,De 20 a 24 años,9,1
General Manuel Belgrano,Misiones,2024,Dengue,De 25 a 34 años,12,2
Guaraní,Misiones,2024,Dengue,De 35 a 44 años,8,5
Guaraní,Misiones,2024,Dengue,De 45 a 65 años,14,10
Guaraní,Misiones,2024,Dengue,De 45 a 65 años,16,3
Guaraní,Misiones,2024,Dengue,Mayores de 65 años,14,6
Iguazú,Misiones,2024,Dengue,De 5 a 9 años,8,5
Iguazú,Misiones,2024,Dengue,De 10 a 14 años,17,7
Iguazú,Misiones,2024,Dengue,De 10 a 14 años,20,1
Iguazú,Misiones,2024,Dengue,De 20 a 24 años,19,2
Iguazú,Misiones,2024,Dengue,De 25 a 34 años,10,23
Iguazú,Misiones,2024,Dengue,De 25 a 34 años,4,31
Leandro N. Alem,Misiones,2024,Dengue,De 45 a 65 años,9,2
Leandro N. Alem,Misiones,2024,Dengue,Mayores de 65 años,10,1
Leandro N. Alem,Misiones,2024,Dengue,Mayores de 65 años,11,1
Leandro N. Alem,Misiones,2024,Dengue,Mayores de 65 años,8,1
Leandro N. Alem,Misiones,2024,Dengue,De 5 a 9 años,1,1
Leandro N. Alem,Misiones,2024,Dengue,De 5 a 9 años,12,1
Leandro N. Alem,Misiones,2024,Dengue,De 15 a 19 años,14,1
Libertador Grl. San Martín,Misiones,2024,Dengue,De 35 a 44 años,13,1
Libertador Grl. San Martín,Misiones,2024,Dengue,De 45 a 65 años,10,5
Libertador Grl. San Martín,Misiones,2024,Dengue,De 45 a 65 años,8,12
Libertador Grl. San Martín,Misiones,2024,Dengue,Posneonato (29 hasta 365 días),8,1
Libertador Grl. San Martín,Misiones,2024,Dengue,De 2 a 4 años,15,1
Libertador Grl. San Martín,Misiones,2024,Dengue,De 10 a 14 años,15,12
Libertador Grl. San Martín,Misiones,2024,Dengue,De 10 a 14 años,5,1
Libertador Grl. San Martín,Misiones,2024,Dengue,De 10 a 14 años,7,3
Libertador Grl. San Martín,Misiones,2024,Dengue,De 20 a 24 años,1,2
Montecarlo,Misiones,2024,Dengue,De 35 a 44 años,14,1
Montecarlo,Misiones,2024,Dengue,De 45 a 65 años,1,8
Montecarlo,Misiones,2024,Dengue,De 45 a 65 años,18,1
Montecarlo,Misiones,2024,Dengue,Posneonato (29 hasta 365 días),15,1
Montecarlo,Misiones,2024,Dengue,De 10 a 14 años,10,3
Montecarlo,Misiones,2024,Dengue,De 10 a 14 años,13,1
Montecarlo,Misiones,2024,Dengue,De 10 a 14 años,8,15
Montecarlo,Misiones,2024,Dengue,De 15 a 19 años,1,5
Montecarlo,Misiones,2024,Dengue,De 20 a 24 años,13,2
Montecarlo,Misiones,2024,Dengue,De 20 a 24 años,7,8
Montecarlo,Misiones,2024,Dengue,De 25 a 34 años,19,1
Montecarlo,Misiones,2024,Dengue,De 25 a 34 años,9,10
Oberá,Misiones,2024,Dengue,De 35 a 44 años,15,22
Oberá,Misiones,2024,Dengue,De 35 a 44 años,19,23
Oberá,Misiones,2024,Dengue,De 35 a 44 años,20,2
Oberá,Misiones,2024,Dengue,De 35 a 44 años,3,17
Oberá,Misiones,2024,Dengue,De 45 a 65 años,15,46
Oberá,Misiones,2024,Dengue,De 45 a 65 años,19,13
Oberá,Misiones,2024,Dengue,De 45 a 65 años,20,4
Oberá,Misiones,2024,Dengue,De 45 a 65 años,21,8
Oberá,Misiones,2024,Dengue,Posneonato (29 hasta 365 días),19,1
Oberá,Misiones,2024,Dengue,Posneonato (29 hasta 365 días),3,1
Oberá,Misiones,2024,Dengue,De 10 a 14 años,11,1
Oberá,Misiones,2024,Dengue,De 10 a 14 años,4,7
Oberá,Misiones,2024,Dengue,De 15 a 19 años,21,4
Oberá,Misiones,2024,Dengue,De 15 a 19 años,9,14
Oberá,Misiones,2024,Dengue,De 25 a 34 años,16,84
Oberá,Misiones,2024,Dengue,De 25 a 34 años,17,65
Oberá,Misiones,2024,Dengue,De 25 a 34 años,19,21
Oberá,Misiones,2024,Dengue,De 25 a 34 años,20,5
Oberá,Misiones,2024,Dengue,De 25 a 34 años,22,2
Oberá,Misiones,2024,Dengue,De 25 a 34 años,3,28
Pirané,Formosa,2024,Dengue,De 20 a 24 años,13,6
Pirané,Formosa,2024,Dengue,De 20 a 24 años,24,1
Pirané,Formosa,2024,Dengue,De 25 a 34 años,16,6
Pirané,Formosa,2024,Dengue,De 25 a 34 años,20,7
Pirané,Formosa,2024,Dengue,De 25 a 34 años,21,1
Ramón Lista,Formosa,2024,Dengue,De 45 a 65 años,3,2
Ramón Lista,Formosa,2024,Dengue,De 45 a 65 años,6,1
Ramón Lista,Formosa,2024,Dengue,De 5 a 9 años,13,1
Ramón Lista,Formosa,2024,Dengue,De 5 a 9 años,7,1
Ramón Lista,Formosa,2024,Dengue,De 20 a 24 años,10,2
Ramón Lista,Formosa,2024,Dengue,De 20 a 24 años,11,1
Cochinoca,Jujuy,2024,Dengue,De 45 a 65 años,17,1
El Carmen,Jujuy,2024,Dengue,De 35 a 44 años,11,21
El Carmen,Jujuy,2024,Dengue,De 45 a 65 años,17,120
El Carmen,Jujuy,2024,Dengue,De 45 a 65 años,22,2
El Carmen,Jujuy,2024,Dengue,Mayores de 65 años,15,57
El Carmen,Jujuy,2024,Dengue,De 2 a 4 años,19,2
El Carmen,Jujuy,2024,Dengue,De 5 a 9 años,15,82
El Carmen,Jujuy,2024,Dengue,De 5 a 9 años,16,68
El Carmen,Jujuy,2024,Dengue,De 5 a 9 años,21,3
El Carmen,Jujuy,2024,Dengue,De 20 a 24 años,11,6
El Carmen,Jujuy,2024,Dengue,De 25 a 34 años,22,1
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 35 a 44 años,11,46
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 5 a 9 años,21,1
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 10 a 14 años,11,17
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 15 a 19 años,22,4
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 15 a 19 años,25,1
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 15 a 19 años,5,2
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 25 a 34 años,16,121
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 25 a 34 años,17,85
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 25 a 34 años,20,15
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 25 a 34 años,21,6
Dr. Manuel Belgrano,Jujuy,2024,Dengue,De 25 a 34 años,7,4
Ledesma,Jujuy,2024,Dengue,De 35 a 44 años,1,2
Ledesma,Jujuy,2024,Dengue,De 35 a 44 años,8,2
Ledesma,Jujuy,2024,Dengue,De 45 a 65 años,21,1
Ledesma,Jujuy,2024,Dengue,Mayores de 65 años,20,2
Ledesma,Jujuy,2024,Dengue,Mayores de 65 años,9,1
Ledesma,Jujuy,2024,Dengue,De 5 a 9 años,13,1
Ledesma,Jujuy,2024,Dengue,De 15 a 19 años,17,7
Ledesma,Jujuy,2024,Dengue,De 15 a 19 años,6,2
Ledesma,Jujuy,2024,Dengue,De 25 a 34 años,25,1
Palpalá,Jujuy,2024,Dengue,De 35 a 44 años,18,8
Palpalá,Jujuy,2024,Dengue,De 35 a 44 años,9,2
Palpalá,Jujuy,2024,Dengue,De 45 a 65 años,10,2
Palpalá,Jujuy,2024,Dengue,De 45 a 65 años,13,6
Palpalá,Jujuy,2024,Dengue,Posneonato (29 hasta 365 días),7,1
Palpalá,Jujuy,2024,Dengue,De 15 a 19 años,8,1
